_id,station_id,restaurants
ObjectId("5e5070af2aac9732f4131b3b"),3071,"[{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Dar 525","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/-QgQNYY6iZF6Z9iUQqJ7YQ/o.jpg","rating":4.5,"display_address":"525 Grand St","display_phone":"(347) 422-0401","url":"https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b3c"),3072,"[{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Brooklyn Tree","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/SEkkfiJ8v_8-rDtvSmFTNw/o.jpg","rating":4.5,"display_address":"188 Montrose Ave","display_phone":"(917) 909-0307","url":"https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b3d"),3074,"[{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Brooklyn Tree","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/SEkkfiJ8v_8-rDtvSmFTNw/o.jpg","rating":4.5,"display_address":"188 Montrose Ave","display_phone":"(917) 909-0307","url":"https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Topaz","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/6IXR5uNOCI5HStXEuG4AHQ/o.jpg","rating":4.5,"display_address":"251 Bushwick Ave","display_phone":"(347) 770-7217","url":"https://www.yelp.com/biz/the-topaz-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b3e"),3075,"[{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Silver Factory","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/2bEUfVHYeGN-hzjtFSs7sQ/o.jpg","rating":4.5,"display_address":"270 South 5th St","display_phone":"(347) 725-3017","url":"https://www.yelp.com/biz/silver-factory-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Juanchi's Burger","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/ZgbWUBZhsVm5RrrprkmAfQ/o.jpg","rating":4.5,"display_address":"225 S 1st St","display_phone":"(929) 295-0147","url":"https://www.yelp.com/biz/juanchis-burger-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b3f"),3076,"[{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Brooklyn Tree","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/SEkkfiJ8v_8-rDtvSmFTNw/o.jpg","rating":4.5,"display_address":"188 Montrose Ave","display_phone":"(917) 909-0307","url":"https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b40"),3077,"[{"name":"Modern Love Brooklyn","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/gCW2wMCxBTsMu7tjp6i1gQ/o.jpg","rating":4.5,"display_address":"317 Union Ave","display_phone":"(929) 298-0626","url":"https://www.yelp.com/biz/modern-love-brooklyn-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Dar 525","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/-QgQNYY6iZF6Z9iUQqJ7YQ/o.jpg","rating":4.5,"display_address":"525 Grand St","display_phone":"(347) 422-0401","url":"https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b41"),3078,"[{"name":"Peter Luger","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/KRpKd1ZdcYSPRDhlb12Vjw/o.jpg","rating":4,"display_address":"178 Broadway","display_phone":"(718) 387-7400","url":"https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Silver Factory","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/2bEUfVHYeGN-hzjtFSs7sQ/o.jpg","rating":4.5,"display_address":"270 South 5th St","display_phone":"(347) 725-3017","url":"https://www.yelp.com/biz/silver-factory-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b42"),308,"[{"name":"Paesano of Mulberry Street","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/yN9ARCE3LF6u9E0yN5WpIw/o.jpg","rating":4,"display_address":"136 Mulberry St","display_phone":"(212) 965-1188","url":"https://www.yelp.com/biz/paesano-of-mulberry-street-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Aunt Jake's","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/hMhn_lnES3QWc4Gtihvr0A/o.jpg","rating":4,"display_address":"133 Mulberry St","display_phone":"(646) 858-0470","url":"https://www.yelp.com/biz/aunt-jakes-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Joe's Shanghai","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/ekUo5egd4dlE7zJyb4-Leg/o.jpg","rating":4,"display_address":"46 Bowery St","display_phone":"(212) 233-8888","url":"https://www.yelp.com/biz/joes-shanghai-new-york-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b43"),3080,"[{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Silver Factory","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/2bEUfVHYeGN-hzjtFSs7sQ/o.jpg","rating":4.5,"display_address":"270 South 5th St","display_phone":"(347) 725-3017","url":"https://www.yelp.com/biz/silver-factory-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Juanchi's Burger","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/ZgbWUBZhsVm5RrrprkmAfQ/o.jpg","rating":4.5,"display_address":"225 S 1st St","display_phone":"(929) 295-0147","url":"https://www.yelp.com/biz/juanchis-burger-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b44"),3081,"[{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Ammazzacaffè","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/gMgcqyRKiu7KgRaHlvP3QQ/o.jpg","rating":4.5,"display_address":"702 Grand St","display_phone":"(929) 250-2875","url":"https://www.yelp.com/biz/ammazzacaff%C3%A8-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b45"),3082,"[{"name":"Dar 525","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/-QgQNYY6iZF6Z9iUQqJ7YQ/o.jpg","rating":4.5,"display_address":"525 Grand St","display_phone":"(347) 422-0401","url":"https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"hanon","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RQz8Yzxa66xQ07DxVgsgbQ/o.jpg","rating":4.5,"display_address":"436 Union Ave","display_phone":"(347) 799-1433","url":"https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Cafe Argentino","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/ve7_oOWMKev1hmlxYlLxZg/o.jpg","rating":4,"display_address":"499 Grand St","display_phone":"(718) 782-9477","url":"https://www.yelp.com/biz/cafe-argentino-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b46"),3083,"[{"name":"Win Son","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg","rating":4,"display_address":"159 Graham Ave","display_phone":"(347) 457-6010","url":"https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Brooklyn Tree","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/SEkkfiJ8v_8-rDtvSmFTNw/o.jpg","rating":4.5,"display_address":"188 Montrose Ave","display_phone":"(917) 909-0307","url":"https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b47"),3085,"[{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Juanchi's Burger","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/ZgbWUBZhsVm5RrrprkmAfQ/o.jpg","rating":4.5,"display_address":"225 S 1st St","display_phone":"(929) 295-0147","url":"https://www.yelp.com/biz/juanchis-burger-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Zen Yai Pho Noodle Bar","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/AY04gT9sue7g1X54m9Sz2w/o.jpg","rating":4.5,"display_address":"208 Grand St","display_phone":"(347) 889-5150","url":"https://www.yelp.com/biz/zen-yai-pho-noodle-bar-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b48"),3086,"[{"name":"Mesa Coyoacan","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/fcuNrnpyyRSAUcvSmXgj1g/o.jpg","rating":4,"display_address":"372 Graham Ave","display_phone":"(718) 782-8171","url":"https://www.yelp.com/biz/mesa-coyoacan-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"DeStefano's Steakhouse","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/Dd0v-Kqy6MNUS9ey3H6xfw/o.jpg","rating":4.5,"display_address":"89 Conselyea St","display_phone":"(718) 384-2836","url":"https://www.yelp.com/biz/destefanos-steakhouse-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Saint Austere","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/pDP89lfgpQs4nshaL8Ehcg/o.jpg","rating":4.5,"display_address":"613 Grand St","display_phone":"(718) 388-0012","url":"https://www.yelp.com/biz/the-saint-austere-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b49"),3087,"[{"name":"hanon","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RQz8Yzxa66xQ07DxVgsgbQ/o.jpg","rating":4.5,"display_address":"436 Union Ave","display_phone":"(347) 799-1433","url":"https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Montesacro Pinseria Brooklyn","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/pXeNs5eU9r6Ks1fO2DX6eg/o.jpg","rating":4.5,"display_address":"432 Union Ave","display_phone":"(347) 916-1062","url":"https://www.yelp.com/biz/montesacro-pinseria-brooklyn-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Dar 525","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/-QgQNYY6iZF6Z9iUQqJ7YQ/o.jpg","rating":4.5,"display_address":"525 Grand St","display_phone":"(347) 422-0401","url":"https://www.yelp.com/biz/dar-525-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b4a"),3088,"[{"name":"hanon","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RQz8Yzxa66xQ07DxVgsgbQ/o.jpg","rating":4.5,"display_address":"436 Union Ave","display_phone":"(347) 799-1433","url":"https://www.yelp.com/biz/hanon-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Lilia","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/_1vriTFZRX8uNgAX0oeWLQ/o.jpg","rating":4,"display_address":"567 Union Ave","display_phone":"(718) 576-3095","url":"https://www.yelp.com/biz/lilia-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Llama Inn","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/UtwMlaC88ZMA_D0vsjj1SA/o.jpg","rating":4,"display_address":"50 Withers St","display_phone":"(718) 387-3434","url":"https://www.yelp.com/biz/llama-inn-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b4b"),309,"[{"name":"GunBae","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/KxkF-jXz-aUw2B9ghw6Ytg/o.jpg","rating":4,"display_address":"67 Murray St","display_phone":"(212) 321-2500","url":"https://www.yelp.com/biz/gunbae-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Savida","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/3ekJsFz810BLMSNg_zTO2Q/o.jpg","rating":4.5,"display_address":"139 Duane St","display_phone":"(212) 202-3175","url":"https://www.yelp.com/biz/savida-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"1803","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/cm0-hL9q0EC3nyYL4VhXGA/o.jpg","rating":4.5,"display_address":"82 Reade St","display_phone":"(212) 267-3000","url":"https://www.yelp.com/biz/1803-new-york?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b4c"),3092,"[{"name":"Ela Taverna","image_url":"https://s3-media2.fl.yelpcdn.com/bphoto/McoWZ3PBXhtHktwL0KP5aA/o.jpg","rating":4,"display_address":"98 Berry St","display_phone":"(718) 599-1911","url":"https://www.yelp.com/biz/ela-taverna-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Hive","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/jmQdpkQwh-oK5xogUed7lw/o.jpg","rating":4,"display_address":"119 Kent Ave","display_phone":"(929) 337-6409","url":"https://www.yelp.com/biz/the-hive-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
ObjectId("5e5070af2aac9732f4131b4d"),3093,"[{"name":"Salt + Charcoal","image_url":"https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg","rating":4,"display_address":"171 Grand St","display_phone":"(718) 782-2087","url":"https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"The Hive","image_url":"https://s3-media4.fl.yelpcdn.com/bphoto/jmQdpkQwh-oK5xogUed7lw/o.jpg","rating":4,"display_address":"119 Kent Ave","display_phone":"(929) 337-6409","url":"https://www.yelp.com/biz/the-hive-brooklyn-2?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"},{"name":"Bolero","image_url":"https://s3-media1.fl.yelpcdn.com/bphoto/iQAP1IjVlgePLFSamDnGAg/o.jpg","rating":5,"display_address":"177 Bedford Ave","display_phone":"","url":"https://www.yelp.com/biz/bolero-new-york-4?adjust_creative=erYscGq0vg3hvS2O9z1dyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=erYscGq0vg3hvS2O9z1dyw"}]"
